id,condition,sound,gender,age,education,high_school,attribute,score,new
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,stim_passionate,2,stim
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_tall,4,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_gay,2,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_ugly,1,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_poor,2,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_feminine,3,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_unfriendly,1,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_introverted,1,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_clever,4,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_unfaithful,3,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_indifferent,1,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_natural,5,self
R_0xK7BcGUmxS5Tjn,sex,Up,female,38,14,gimnazium,self_passionate,3,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_tall,1,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_gay,3,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_ugly,4,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_poor,4,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_feminine,4,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_unfriendly,2,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_introverted,3,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_clever,5,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_unfaithful,3,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_indifferent,2,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_natural,2,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,stim_passionate,2,stim
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_tall,2,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_gay,1,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_ugly,2,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_poor,2,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_feminine,4,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_unfriendly,2,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_introverted,1,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_clever,5,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_unfaithful,1,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_indifferent,2,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_natural,4,self
R_1AhBAGqqRJmqpmZ,city,Down,female,39,18,Budapest,self_passionate,4,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_tall,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_gay,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_ugly,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_poor,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_feminine,1,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_unfriendly,2,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_introverted,2,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_clever,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_unfaithful,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_indifferent,4,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_natural,2,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,stim_passionate,3,stim
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_tall,5,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_gay,2,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_ugly,2,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_poor,3,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_feminine,4,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_unfriendly,3,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_introverted,3,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_clever,5,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_unfaithful,3,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_indifferent,2,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_natural,3,self
R_1C9FAsBliHTxqYJ,city,Up,female,28,20,Budapest,self_passionate,1,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_tall,5,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_gay,3,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_ugly,4,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_poor,3,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_feminine,3,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_unfriendly,4,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_introverted,4,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_clever,3,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_unfaithful,2,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_indifferent,2,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_natural,2,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,stim_passionate,3,stim
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_tall,4,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_gay,1,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_ugly,3,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_poor,3,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_feminine,4,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_unfriendly,2,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_introverted,2,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_clever,3,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_unfaithful,2,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_indifferent,2,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_natural,4,self
R_1ETiwOqxyKdBRqt,city,Up,female,31,18,gimnazium,self_passionate,2,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_tall,5,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_gay,1,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_ugly,1,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_poor,3,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_feminine,1,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_unfriendly,3,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_introverted,4,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_clever,3,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_unfaithful,2,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_indifferent,3,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_natural,3,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,stim_passionate,1,stim
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_tall,4,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_gay,1,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_ugly,2,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_poor,4,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_feminine,5,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_unfriendly,1,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_introverted,3,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_clever,4,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_unfaithful,2,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_indifferent,3,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_natural,5,self
R_1FSSIrjJ7f70Q29,sex,Up,female,43,16,gimnazium,self_passionate,3,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_tall,3,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_gay,2,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_ugly,4,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_poor,3,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_feminine,4,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_unfriendly,2,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_introverted,3,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_clever,4,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_unfaithful,3,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_indifferent,3,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_natural,2,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,stim_passionate,2,stim
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_tall,2,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_gay,2,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_ugly,3,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_poor,3,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_feminine,5,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_unfriendly,2,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_introverted,4,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_clever,4,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_unfaithful,1,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_indifferent,1,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_natural,5,self
R_1FUrrAuzMGXw2xL,sex,Down,female,43,15,,self_passionate,4,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_tall,4,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_gay,2,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_ugly,2,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_poor,3,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_feminine,2,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_unfriendly,2,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_introverted,2,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_clever,3,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_unfaithful,1,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_indifferent,NA,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_natural,2,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,stim_passionate,3,stim
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_tall,3,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_gay,1,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_ugly,2,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_poor,3,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_feminine,4,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_unfriendly,3,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_introverted,4,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_clever,3,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_unfaithful,1,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_indifferent,3,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_natural,4,self
R_1Fe3Z5ANt6Rqv8V,city,Up,female,NA,17,,self_passionate,3,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_tall,3,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_gay,4,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_ugly,2,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_poor,4,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_feminine,3,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_unfriendly,3,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_introverted,4,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_clever,3,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_unfaithful,3,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_indifferent,2,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_natural,2,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,stim_passionate,1,stim
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_tall,2,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_gay,3,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_ugly,3,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_poor,4,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_feminine,4,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_unfriendly,2,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_introverted,4,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_clever,2,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_unfaithful,2,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_indifferent,2,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_natural,4,self
R_1FfHG90Trk8IgVT,city,Up,female,18,12,Budapest,self_passionate,4,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_tall,3,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_gay,3,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_ugly,3,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_poor,2,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_feminine,4,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_unfriendly,3,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_introverted,4,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_clever,3,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_unfaithful,2,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_indifferent,2,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_natural,2,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,stim_passionate,2,stim
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_tall,4,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_gay,2,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_ugly,2,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_poor,3,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_feminine,4,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_unfriendly,2,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_introverted,3,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_clever,4,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_unfaithful,2,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_indifferent,4,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_natural,4,self
R_1H44C8SL70447I1,sex,Down,female,33,20,Bekescsaba,self_passionate,3,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_tall,5,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_gay,1,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_ugly,2,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_poor,3,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_feminine,2,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_unfriendly,2,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_introverted,3,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_clever,3,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_unfaithful,3,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_indifferent,3,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_natural,1,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,stim_passionate,4,stim
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_tall,5,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_gay,1,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_ugly,3,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_poor,4,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_feminine,5,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_unfriendly,2,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_introverted,4,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_clever,4,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_unfaithful,3,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_indifferent,3,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_natural,4,self
R_1Hd2I1SeLgf1OrH,city,Up,female,33,15,Gyor,self_passionate,5,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_tall,2,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_gay,3,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_ugly,3,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_poor,2,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_feminine,2,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_unfriendly,2,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_introverted,3,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_clever,3,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_unfaithful,3,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_indifferent,3,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_natural,1,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,stim_passionate,4,stim
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_tall,4,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_gay,2,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_ugly,3,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_poor,4,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_feminine,4,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_unfriendly,1,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_introverted,2,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_clever,4,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_unfaithful,1,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_indifferent,2,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_natural,3,self
R_1HqpbYUqO3tukEB,sex,Up,female,22,15,Budapest,self_passionate,2,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_tall,3,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_gay,2,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_ugly,4,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_poor,4,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_feminine,1,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_unfriendly,1,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_introverted,5,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_clever,3,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_unfaithful,3,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_indifferent,2,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_natural,1,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,stim_passionate,1,stim
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_tall,3,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_gay,1,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_ugly,3,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_poor,2,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_feminine,4,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_unfriendly,1,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_introverted,3,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_clever,4,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_unfaithful,1,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_indifferent,2,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_natural,4,self
R_1HyZqZaPsfeB3jD,sex,Up,female,41,18,Budapest,self_passionate,3,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_tall,4,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_gay,5,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_ugly,2,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_poor,4,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_feminine,1,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_unfriendly,1,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_introverted,3,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_clever,5,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_unfaithful,3,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_indifferent,1,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_natural,3,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,stim_passionate,1,stim
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_tall,2,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_gay,1,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_ugly,3,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_poor,3,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_feminine,5,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_unfriendly,2,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_introverted,5,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_clever,4,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_unfaithful,1,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_indifferent,1,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_natural,4,self
R_1IkUjwZ5mLmTDw1,city,Down,female,66,17,Budapest,self_passionate,2,self
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_tall,3,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_gay,3,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_ugly,2,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_poor,3,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_feminine,3,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_unfriendly,1,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_introverted,3,stim
R_1M2HBDKeirysx5b,sex,Up,female,21,,,stim_clever,4,stim
